"Unfiltered word count","Occurrences","Percentage"
"leefbaarheid",3,0.0015
"gevaarlijk",3,0.0015
"privaat",3,0.0015
"starten",3,0.0015
"omvang",3,0.0015
"geding",3,0.0015
"help",3,0.0015
"bijeenkomst",3,0.0015
"aanloop",3,0.0015
"menskracht",3,0.0015
750,3,0.0015
"steur",3,0.0015
"feest",3,0.0015
"dubbel",3,0.0015
"gewaardeerd",3,0.0015
"opgepakt",3,0.0015
"engelse",3,0.0015
"sluiting",3,0.0015
"participatiewet",3,0.0015
"leugen",3,0.0015
"zorgverzekering",3,0.0015
"inlichtingen",3,0.0015
"ongewijzigd",3,0.0015
"beiden",3,0.0015
"optie",3,0.0015
"vooroploopt",3,0.0015
"terughalen",3,0.0015
"gezonden",3,0.0015
"grapje",3,0.0015
"voorgaande",3,0.0015
"achteruitgaan",3,0.0015
"negentig",3,0.0015
"staande",3,0.0015
"primair",3,0.0015
"zodanig",3,0.0015
"checken",3,0.0015
"daarachter",3,0.0015
"leningen",3,0.0015
"wapperen",3,0.0015
"werkvloer",3,0.0015
"terreurdreiging",3,0.0015
"verstandige",3,0.0015
"gezakt",3,0.0015
"talenten",3,0.0015
"weerbare",3,0.0015
"herhaald",3,0.0015
"koppen",3,0.0015
"volop",3,0.0015
"uitdaging",3,0.0015
"volgt",3,0.0015
"schaal",3,0.0015
"bestond",3,0.0015
"daag",3,0.0015
"opvolgen",3,0.0015
"arbeidsrelaties",3,0.0015
"regio's",3,0.0015
"mannelijke",3,0.0015
"meerderheden",3,0.0015
"milieubelastingen",3,0.0015
"bocht",3,0.0015
"beperkingen",3,0.0015
"stoel",3,0.0015
"uitgemaakt",3,0.0015
"verwarring",3,0.0015
"compleet",3,0.0015
"retoriek",3,0.0015
"heffing",3,0.0015
"varianten",3,0.0015
"beschermd",3,0.0015
"gammele",3,0.0015
"gediscussieerd",3,0.0015
"verdubbeld",3,0.0015
"illusie",3,0.0015
"gezinshereniging",3,0.0015
"vijfde",3,0.0015
"gekke",3,0.0015
"bedoel",3,0.0015
"bezittingen",3,0.0015
"handhaving",3,0.0015
"afschaft",3,0.0015
"technologie",3,0.0015
"jacobs",3,0.0015
"stopt",3,0.0015
"afgenomen",3,0.0015
"geaccepteerd",3,0.0015
"verdergaan",3,0.0015
"schets",3,0.0015
"gezichten",3,0.0015
"complimenten",3,0.0015
"creatief",3,0.0015
"thorbecke",3,0.0015
"preventie",3,0.0015
"gezondere",3,0.0015
"duiken",3,0.0015
"traditionele",3,0.0015
"aangezien",3,0.0015
"eerlijkere",3,0.0015
"stichtingen",3,0.0015
"anderhalf",3,0.0015
"verzin",3,0.0015
"stuit",3,0.0015
"anderszins",3,0.0015
"bevestigd",3,0.0015
"toonaangevend",3,0.0015
"hugo",3,0.0015
"chagrijn",3,0.0015
"kleinere",3,0.0015
"kunstwerk",3,0.0015
"crisisjaren",3,0.0015
"geruststellen",3,0.0015
"heteroseksuelen",3,0.0015
"belastingsysteem",3,0.0015
"student",3,0.0015
"uitvoeriger",3,0.0015
"lieten",3,0.0015
"stukje",3,0.0015
"onacceptabel",3,0.0015
"scheelt",3,0.0015
"verzorgingshuis",3,0.0015
"bewaren",3,0.0015
"oppositiepartijen",3,0.0015
"driekwart",3,0.0015
"toenmalige",3,0.0015
"somaliërs",3,0.0015
"trappen",3,0.0015
"gered",3,0.0015
"herstructureringsplannen",3,0.0015
"méér",3,0.0015
"haalde",3,0.0015
"heilig",3,0.0015
"evenwicht",3,0.0015
"volksvertegenwoordigers",3,0.0015
"blauwe",3,0.0015
"gemotiveerd",3,0.0015
"ondertekenen",3,0.0015
"regelgeving",3,0.0015
"oneerlijk",3,0.0015
"slaat",3,0.0015
"trotse",3,0.0015
"beleidsonderzoek",3,0.0015
"binnenkomen",3,0.0015
"marokkanen",3,0.0015
175.00%,3,0.0015
"dolgraag",3,0.0015
"geneigd",3,0.0015
"aangevallen",3,0.0015
"stapeling",3,0.0015
"bedacht",3,0.0015
"oprichten",3,0.0015
"liepen",3,0.0015
"stuurt",3,0.0015
"afspiegeling",3,0.0015
"schouder",3,0.0015
"tijdpad",3,0.0015
"pluim",3,0.0015
"uitzondering",3,0.0015
"gemaakte",3,0.0015
"mild",3,0.0015
"moeilijkste",3,0.0015
"uitgeeft",3,0.0015
"koopkrachtcijfers",3,0.0015
"geuit",3,0.0015
"klassiek",3,0.0015
"lieve",3,0.0015
"daaromheen",3,0.0015
"meningsverschil",3,0.0015
"voorspel",3,0.0015
"duiden",3,0.0015
"primaire",3,0.0015
"lofzang",3,0.0015
"termen",3,0.0015
"binnenlaten",3,0.0015
"uittrekken",3,0.0015
"opdrachten",3,0.0015
"debatje",3,0.0015
"uitvoert",3,0.0015
"schijnt",3,0.0015
"vroegtijdig",3,0.0015
"uiterste",3,0.0015
"partijgenoot",3,0.0015
"spreektijd",3,0.0015
"asielzoekerscentra",3,0.0015
"nadeel",3,0.0015
"verkiezingscampagne",3,0.0015
"tender",3,0.0015
"dertien",3,0.0015
"interpreteren",3,0.0015
"zulk",3,0.0015
"moge",3,0.0015
"acteren",3,0.0015
"verreweg",3,0.0015
"allang",3,0.0015
"vooruitlopen",3,0.0015
"betrokkenheid",3,0.0015
"lenteakkoord",3,0.0015
"vermoorden",3,0.0015
"neergelegd",3,0.0015
"geprobeerd",3,0.0015
"interruptiedebatje",3,0.0015
"oplost",3,0.0015
"afdoen",3,0.0015
"inkomensbeeld",3,0.0015
"mislukt",3,0.0015
"willekeur",3,0.0015
"verbiedt",3,0.0015
"scheiden",3,0.0015
"bijsturen",3,0.0015
"eerlijkheid",3,0.0015
"omgekeerde",3,0.0015
"scoort",3,0.0015
"flexbanen",3,0.0015
"engeland",3,0.0015
"unaniem",3,0.0015
"haken",3,0.0015
"linie",3,0.0015
"vmbo",3,0.0015
"logische",3,0.0015
"merkte",3,0.0015
"ramp",3,0.0015
"britse",3,0.0015
"wetenschappers",3,0.0015
"gedraagt",3,0.0015
"contacten",3,0.0015
"geleerd",3,0.0015
"verwording",3,0.0015
"gebruikelijk",3,0.0015
"verkiezingstijd",3,0.0015
"nibud",3,0.0015
"geopolitieke",3,0.0015
"aanvankelijk",3,0.0015
"bedreigingen",3,0.0015
"opzetten",3,0.0015
"initiatieven",3,0.0015
"reductiemaatregelen",3,0.0015
"betwijfelen",3,0.0015
"verrassing",3,0.0015
"achterstand",3,0.0015
"haalbaar",3,0.0015
"verklaar",3,0.0015
"kindregelingen",3,0.0015
"garanderen",3,0.0015
"achtergelaten",3,0.0015
"ecologische",3,0.0015
"agenten",3,0.0015
"modernisering",3,0.0015
"lachen",3,0.0015
"pensioenkortingen",3,0.0015
"jesse",3,0.0015
"profijt",3,0.0015
"correctheid",3,0.0015
"gesegregeerd",3,0.0015
"bediend",3,0.0015
"gezinsinkomen",3,0.0015
"sharia",3,0.0015
"prikkels",3,0.0015
"middag",3,0.0015
"tokkies",3,0.0015
"privaatrecht",3,0.0015
"beland",3,0.0015
"inhoudelijke",3,0.0015
"grieken",3,0.0015
"praktische",3,0.0015
"riep",3,0.0015
"vuur",3,0.0015
"publiek",3,0.0015
"voorlezen",3,0.0015
"gerichte",3,0.0015
"conservatief",3,0.0015
"huurder",3,0.0015
"aflopen",3,0.0015
"innovatief",3,0.0015
"gehalveerd",3,0.0015
"pikken",3,0.0015
"bedreigen",3,0.0015
"geconstateerd",3,0.0015
"vertalen",3,0.0015
"bevochten",3,0.0015
"kledingstuk",3,0.0015
"opleveren",3,0.0015
"dwingen",3,0.0015
"zinnetje",3,0.0015
"wetende",3,0.0015
"vrachtauto's",3,0.0015
"irak",3,0.0015
2000,3,0.0015
2002,3,0.0015
2040,3,0.0015
"mantelzorger",3,0.0015
"rechtvaardigheid",3,0.0015
"zorgmijdend",3,0.0015
"bewegen",3,0.0015
"ach",3,0.0015
"syrische",3,0.0015
"concessies",3,0.0015
"geweldig",3,0.0015
"terroriseren",3,0.0015
"veroordeelt",3,0.0015
"particulier",3,0.0015
"azc",3,0.0015
"nauw",3,0.0015
"voortkomen",3,0.0015
"monitoren",3,0.0015
"glippen",3,0.0015
"associatieverdrag",3,0.0015
"kostte",3,0.0015
"roos",3,0.0015
"rood",3,0.0015
"sluipenderwijs",3,0.0015
"antisemitisme",3,0.0015
"directe",3,0.0015
"wegens",3,0.0015
"terugkeer",3,0.0015
"doorgevoerd",3,0.0015
"opiniemakers",3,0.0015
"voortzetten",3,0.0015
"leidende",3,0.0015
"verzorgingsstaat",3,0.0015
"onzekerheden",3,0.0015
"dakloos",3,0.0015
"overige",3,0.0015
"ecb",3,0.0015
"klimaatbeleid",3,0.0015
"eis",3,0.0015
"bijbelse",3,0.0015
"els",3,0.0015
"emu",3,0.0015
"ophoudt",3,0.0015
"statenverkiezingen",3,0.0015
"turks",3,0.0015
"ets",3,0.0015
"kabinetsreactie",3,0.0015
"concluderen",3,0.0015
"krachtige",3,0.0015
"pappen",3,0.0015
"bangmakerij",3,0.0015
"samenvatting",3,0.0015
"hoezo",3,0.0015
"leefregels",3,0.0015
"vergroten",3,0.0015
"vreselijke",3,0.0015
"huisje",3,0.0015
"gat",3,0.0015
"diepste",3,0.0015
"kleuren",3,0.0015
"veiligheidssituatie",3,0.0015
"nodige",3,0.0015
"consistent",3,0.0015
"intrekken",3,0.0015
"negen",3,0.0015
"resultaten",3,0.0015
"werkten",3,0.0015
"openzetten",3,0.0015
"knokken",3,0.0015
"nagels",3,0.0015
"lagen",3,0.0015
"jawel",3,0.0015
"rechte",3,0.0015
"hypocriet",3,0.0015
"productie",3,0.0015
"onderzocht",3,0.0015
"plakken",3,0.0015
"investigation",3,0.0015
"ontken",3,0.0015
"waardig",3,0.0015
"kas",3,0.0015
"afvalligen",3,0.0015
"hypotheekrenteaftrek",3,0.0015
"kleding",3,0.0015
"klagen",3,0.0015
"toelichting",3,0.0015
"lek",3,0.0015
"geïnteresseerd",3,0.0015
"morgana",3,0.0015
"alliance",3,0.0015
"relief",3,0.0015
"inzicht",3,0.0015
"record",3,0.0015
"koopkrachtplaatjes",3,0.0015
"gruwelijke",3,0.0015
"mev",3,0.0015
"stelselwijzigingen",3,0.0015
"nam",3,0.0015
"dagelijks",3,0.0015
"new",3,0.0015
"registreren",3,0.0015
"openstelling",3,0.0015
"criteria",3,0.0015
"chronische",3,0.0015
"diegenen",3,0.0015
"terugkomt",3,0.0015
"teruggestuurd",3,0.0015
"investeringsbank",3,0.0015
"bevindt",3,0.0015
"meten",3,0.0015
"wier",3,0.0015
"afgerond",3,0.0015
"vervelend",3,0.0015
"inkomensbeleid",3,0.0015
"pel",3,0.0015
"tenminste",3,0.0015
"pot",3,0.0015
"ontlopen",3,0.0015
"asielreserve",3,0.0015
"loyaal",3,0.0015
"beledigingen",3,0.0015
"morgens",3,0.0015
"schimmige",3,0.0015
"hoopt",3,0.0015
"neerzet",3,0.0015
"sleutel",3,0.0015
"ras",3,0.0015
"bevrijden",3,0.0015
"negeert",3,0.0015
"overwinning",3,0.0015
"koopkrachtkloof",3,0.0015
"gewend",3,0.0015
"immigratiebeleid",3,0.0015
"producenten",3,0.0015
"opgaan",3,0.0015
"risicovol",3,0.0015
"sla",3,0.0015
"werkloos",3,0.0015
"afweging",3,0.0015
"zozeer",3,0.0015
"grappig",3,0.0015
"mezelf",3,0.0015
"ton",3,0.0015
"verlaten",3,0.0015
"nachten",3,0.0015
"rijtje",3,0.0015
"grijpen",3,0.0015
"aanmoediging",3,0.0015
"wodc",3,0.0015
"gebaar",3,0.0015
"gebaat",3,0.0015
"halsema",3,0.0015
"soorten",3,0.0015
"donner",3,0.0015
"ontbinden",3,0.0015
"opgetuigd",3,0.0015
"inleveren",3,0.0015
"ontzien",3,0.0015
"toegevoegd",3,0.0015
"betaal",3,0.0015
"islamiseren",3,0.0015
"inhouden",3,0.0015
"opgerekt",3,0.0015
"steviger",3,0.0015
"hoogleraar",3,0.0015
"gevestigde",3,0.0015
"telkens",3,0.0015
"moeras",3,0.0015
"joint",3,0.0015
"verkeershandhaving",3,0.0015
"loonstijging",3,0.0015
"interdepartementaal",3,0.0015
"afgehaakt",3,0.0015
"toezeggingen",3,0.0015
"gezeten",3,0.0015
"hervormingen",3,0.0015
"massa",3,0.0015
"multinationals",3,0.0015
"breedte",3,0.0015
"ypg",3,0.0015
"bespaard",3,0.0015
"uitzetten",3,0.0015
"betrekt",3,0.0015
"pieter",3,0.0015
"meekijkt",3,0.0015
"fronten",3,0.0015
"fata",3,0.0015
"bordje",3,0.0015
"verkeersboetes",3,0.0015
"allerarmsten",3,0.0015
"ontzegt",3,0.0015
"onredelijk",3,0.0015
"prenatale",3,0.0015
"uitzoeken",3,0.0015
"sier",3,0.0015
"jouw",3,0.0015
"prijzen",3,0.0015
"werkplek",3,0.0015
"minimuminkomen",3,0.0015
"scherpe",3,0.0015
"overgang",3,0.0015
"bevinden",3,0.0015
"ratificeer",3,0.0015
"overgaan",3,0.0015
"registratie",3,0.0015
"intolerantie",3,0.0015
"diederik",3,0.0015
"ronden",3,0.0015
"intussen",3,0.0015
"transitie",3,0.0015
"internet",3,0.0015
"wekken",3,0.0015
"slim",3,0.0015
"gestart",3,0.0015
"gedachtepolitie",3,0.0015
"huurders",3,0.0015
"management",3,0.0015
"reeds",3,0.0015
"korten",3,0.0015
"pompen",3,0.0015
"verkenning",3,0.0015
"toetsingsmoment",3,0.0015
"hiertoe",3,0.0015
"heilige",3,0.0015
"verkoopt",3,0.0015
"trapt",3,0.0015
"veroorloven",3,0.0015
"€7",3,0.0015
"€5",3,0.0015
"flauw",3,0.0015
"verzuchting",3,0.0015
"voorts",3,0.0015
"strekking",3,0.0015
"gedaald",3,0.0015
"ongewenste",3,0.0015
"landsbelang",3,0.0015
"ouderenorganisaties",3,0.0015
"reken",3,0.0015
"afhankelijkheid",3,0.0015
"beleggen",3,0.0015
"schouders",3,0.0015
"ministers",3,0.0015
"hiervan",3,0.0015
"ontoelaatbaar",3,0.0015
"kapotmaken",3,0.0015
"ontdekken",3,0.0015
"fietsen",3,0.0015
"pijler",3,0.0015
"bussen",2,0.001
"e",2,0.001
"k",2,0.001
"dweilen",2,0.001
"daaroverheen",2,0.001
"doorgerekende",2,0.001
"asielsysteem",2,0.001
"klimaatakkoord",2,0.001
"winkeliers",2,0.001
"majesteit",2,0.001
"standaard",2,0.001
"gestoken",2,0.001
"hoezeer",2,0.001
"meetelt",2,0.001
"totstandkoming",2,0.001
"lurven",2,0.001
"inburgeringscursus",2,0.001
"vergaand",2,0.001
"verbijzondering",2,0.001
"treft",2,0.001
"varkens",2,0.001
31,2,0.001
32,2,0.001
36,2,0.001
38,2,0.001
"staf",2,0.001
4.00%,2,0.001
"stak",2,0.001
44,2,0.001
"verhitte",2,0.001
"sportsector",2,0.001
"tikje",2,0.001
"moreel",2,0.001
85,2,0.001
86,2,0.001
"cadeau",2,0.001
"duurzamere",2,0.001
"stug",2,0.001
"feeststemming",2,0.001
"uitkopen",2,0.001
"zwakke",2,0.001
"spiegelt",2,0.001
"malieveld",2,0.001
"kondigt",2,0.001
"onderhandelen",2,0.001
"openen",2,0.001
"bureaucratische",2,0.001
"fascisme",2,0.001
"oprisping",2,0.001
"vastgelopen",2,0.001
"ah",2,0.001
"rücksichtslos",2,0.001
"instemmen",2,0.001
"tegenbegrotingen",2,0.001
"el",2,0.001
"ingrijpende",2,0.001
"go",2,0.001
"dé",2,0.001
"ho",2,0.001
"ie",2,0.001
"it",2,0.001
"gedecentraliseerd",2,0.001
"la",2,0.001
"hè",2,0.001
"hé",2,0.001
"toetreding",2,0.001
"se",2,0.001
"opmerkelijk",2,0.001
"us",2,0.001
"vo",2,0.001
"meisjes",2,0.001
"ww",2,0.001
"snapt",2,0.001
"snakt",2,0.001
"dingetje",2,0.001
"ongelijke",2,0.001
"nagegaan",2,0.001
"studiefinanciering",2,0.001
"bewaking",2,0.001
"vruchten",2,0.001
"hoogopgeleide",2,0.001
"verharding",2,0.001
"doorbetaling",2,0.001
"opereren",2,0.001
"been",2,0.001
"naarstig",2,0.001
"dominee",2,0.001
"free",2,0.001
"afgeeft",2,0.001
"perfect",2,0.001
"kampioen",2,0.001
"dementie",2,0.001
"overschot",2,0.001
"voorgelegd",2,0.001
"introductie",2,0.001
"afstappen",2,0.001
"bemoeien",2,0.001
"beatrixschool",2,0.001
"duidelijker",2,0.001
"katholiek",2,0.001
"doelgroep",2,0.001
"corruptie",2,0.001
"verwerken",2,0.001
"erdoğan",2,0.001
"focussen",2,0.001
"goedkeuring",2,0.001
"berekent",2,0.001
"opgelucht",2,0.001
"ík",2,0.001
"schudden",2,0.001
"waanzin",2,0.001
"regierol",2,0.001
"óf",2,0.001
"citeerde",2,0.001
"kast",2,0.001
"rijkdomsverschillen",2,0.001
"gebeurtenissen",2,0.001
"dittrich",2,0.001
"topinkomens",2,0.001
"hoofdprijs",2,0.001
"verhullen",2,0.001
"kerkelijke",2,0.001
"€",2,0.001
"emancipatiebeweging",2,0.001
"rekent",2,0.001
"snijd",2,0.001
"essentie",2,0.001
"explosief",2,0.001
"winstbejag",2,0.001
"treitervlogger",2,0.001
"belandt",2,0.001
"toerekening",2,0.001
"terlouw",2,0.001
"hervormen",2,0.001
"bidden",2,0.001
"redeneren",2,0.001
"ernaast",2,0.001
"advocaten",2,0.001
"arbeidsrelatie",2,0.001
"nepchristen",2,0.001
"firma's",2,0.001
"meegroeien",2,0.001
"geïmporteerde",2,0.001
"verschuiven",2,0.001
"denominatie",2,0.001
"gemanipuleerde",2,0.001
"aandeel",2,0.001
"teken",2,0.001
"ommetje",2,0.001
"weerloze",2,0.001
"martijn",2,0.001
"stichting",2,0.001
"steentje",2,0.001
"koppelen",2,0.001
"adviseren",2,0.001
"intentie",2,0.001
"verwaarlozing",2,0.001
"veroordeelde",2,0.001
"urine",2,0.001
"eenheid",2,0.001
"milieubelasting",2,0.001
"vindication",2,0.001
"triest",2,0.001
"openblijven",2,0.001
"pensioenpremies",2,0.001
"geschillencommissies",2,0.001
"doorverwijzen",2,0.001
"schokkend",2,0.001
"tegenwind",2,0.001
"aanzienlijke",2,0.001
"ontspannen",2,0.001
"basiszorg",2,0.001
"luchthaven",2,0.001
"vakonderwijs",2,0.001
"zelfverrijking",2,0.001
"vreedzaam",2,0.001
"afkeuring",2,0.001
"salafisme",2,0.001
"uitzichtloosheid",2,0.001
"collectief",2,0.001
"boetegolf",2,0.001
"minnen",2,0.001
"verbroken",2,0.001
"rekken",2,0.001
"bijverzekeren",2,0.001
"schrijft",2,0.001
"pensioenfonds",2,0.001
"gemeld",2,0.001
"accijnzen",2,0.001
"psychiater",2,0.001
"risicobuffer",2,0.001
"doorleven",2,0.001
"basale",2,0.001
"onwaarheden",2,0.001
"inkomensontwikkeling",2,0.001
"trump",2,0.001
"terugkijkt",2,0.001
"bouw",2,0.001
"bulgarije",2,0.001
"bureaucreatie",2,0.001
"veertien",2,0.001
"tabel",2,0.001
"belanden",2,0.001
"weekend",2,0.001
"deregulering",2,0.001
"gaypride",2,0.001
"voorspelbaar",2,0.001
"afsluiten",2,0.001
"tenen",2,0.001
"corrupte",2,0.001
"uiten",2,0.001
"loonpolitiek",2,0.001
"geschiedvervalsing",2,0.001
"racist",2,0.001
"ordentelijk",2,0.001
"geïrriteerd",2,0.001
"lagerhuis",2,0.001
"katholieke",2,0.001
"autoriteiten",2,0.001
"wollstonecraft",2,0.001
"invoert",2,0.001
"uitwerken",2,0.001
"draaide",2,0.001
"benadering",2,0.001
"behoeve",2,0.001
"inwerkingtreding",2,0.001
"normoverschrijdend",2,0.001
"verscheurd",2,0.001
"verzwaard",2,0.001
"vloeien",2,0.001
"aanleveren",2,0.001
"verkeert",2,0.001
"klap",2,0.001
"aanhangers",2,0.001
"klip",2,0.001
"arena",2,0.001
"jargon",2,0.001
"weggezet",2,0.001
"kuyper",2,0.001
"ondenkbaar",2,0.001
"gearresteerd",2,0.001
"indien",2,0.001
"kikkers",2,0.001
"afgepakt",2,0.001
"verheugd",2,0.001
"herkeurd",2,0.001
"immigratieland",2,0.001
"machthebbers",2,0.001
"opgevolgd",2,0.001
"kwetsbaren",2,0.001
"vergunninghouders",2,0.001
"cumulatieve",2,0.001
"mkb'ers",2,0.001
"getraumatiseerd",2,0.001
"terugveroverd",2,0.001
"stukadoor",2,0.001
"wereldbeelden",2,0.001
"grappige",2,0.001
"eventuele",2,0.001
"voegen",2,0.001
"beschreef",2,0.001
"meesterbrein",2,0.001
"gecompliceerd",2,0.001
"knel",2,0.001
"leraar",2,0.001
"staakt",2,0.001
"theo",2,0.001
"torentje",2,0.001
"weerzinwekkend",2,0.001
"knop",2,0.001
"medische",2,0.001
"meewerkt",2,0.001
"allergrootste",2,0.001
"kijkend",2,0.001
"financiert",2,0.001
"buis",2,0.001
"xenofobisch",2,0.001
"verkondigen",2,0.001
"koek",2,0.001
"brittannië",2,0.001
"verklaring",2,0.001
"werkplaats",2,0.001
"koos",2,0.001
"nazisme",2,0.001
"criminaliteitsstatistieken",2,0.001
"opgevoerd",2,0.001
"marijnissen",2,0.001
"opvanglocaties",2,0.001
"inkomensverhoudingen",2,0.001
"woonakkoord",2,0.001
"faciliteren",2,0.001
"weggeven",2,0.001
"selecteert",2,0.001
"binnenzak",2,0.001
"diplomatieke",2,0.001
"hoever",2,0.001
"lidmaatschap",2,0.001
"schuldverslaving",2,0.001
"gegevens",2,0.001
"laagdrempelige",2,0.001
"schrijver",2,0.001
"uitvalt",2,0.001
"voorlichting",2,0.001
"puntmutsjes",2,0.001
"bekennen",2,0.001
"evenals",2,0.001
"afgeven",2,0.001
"alsook",2,0.001
"toezicht",2,0.001
"plusje",2,0.001
"opvangplekken",2,0.001
"concurrentiepositie",2,0.001
"taalcursus",2,0.001
"inzage",2,0.001
"tsjakka",2,0.001
"autochtone",2,0.001
"bankencrisis",2,0.001
"teleurstellen",2,0.001
"taken",2,0.001
"schoolbesturen",2,0.001
"tapijt",2,0.001
"begrotingsbehandelingen",2,0.001
"voorschrijven",2,0.001
"uitsteken",2,0.001
"beamen",2,0.001
"kabouters",2,0.001
"klassenstrijd",2,0.001
"bankiers",2,0.001
"terugdraait",2,0.001
"gewenste",2,0.001
"rechtsbijstand",2,0.001
"handelingen",2,0.001
"vondst",2,0.001
"buitenspel",2,0.001
"genereuze",2,0.001
"concurrentievoordeel",2,0.001
"paal",2,0.001
"technische",2,0.001
"teweegbrengt",2,0.001
"bevoegdheid",2,0.001
"opvatten",2,0.001
"peilingen",2,0.001
"filosoof",2,0.001
"knikken",2,0.001
"geïnformeerd",2,0.001
"kiesrecht",2,0.001
"pauw",2,0.001
"soortgelijk",2,0.001
"armen",2,0.001
"verkrachten",2,0.001
"instrumentarium",2,0.001
"moedigen",2,0.001
"verlichting",2,0.001
"bescheiden",2,0.001
"vertegenwoordiger",2,0.001
"creatieve",2,0.001
"falend",2,0.001
"voldoet",2,0.001
"aangifte",2,0.001
"principeniveau",2,0.001
"verzorgd",2,0.001
"achterblijft",2,0.001
"overeenstemming",2,0.001
"chapeau",2,0.001
"hetzij",2,0.001
"activist",2,0.001
"beoordeling",2,0.001
"wekte",2,0.001
"bewuster",2,0.001
"pech",2,0.001
"minimaliseren",2,0.001
"vergt",2,0.001
"onhoudbare",2,0.001
"belediging",2,0.001
"brieven",2,0.001
"sfeer",2,0.001
"afwikkelen",2,0.001
"perk",2,0.001
"constructieve",2,0.001
"prestatie",2,0.001
"neerkomen",2,0.001
"trek",2,0.001
"medewerking",2,0.001
"ontwikkeld",2,0.001
"implementatie",2,0.001
"glashelder",2,0.001
"hartgrondig",2,0.001
"poorten",2,0.001
"omkomen",2,0.001
"panelen",2,0.001
"evident",2,0.001
"kerkgenootschap",2,0.001
"middellandse",2,0.001
"versterkt",2,0.001
"genetisch",2,0.001
"gebedshuizen",2,0.001
"opheffen",2,0.001
"vervreemden",2,0.001
"afdragen",2,0.001
"torent",2,0.001
"gepresenteerde",2,0.001
"tussenpoos",2,0.001
"gespleten",2,0.001
"belastingverlaging",2,0.001
"rondloopt",2,0.001
"uitdagingen",2,0.001
"meegaat",2,0.001
"icarus",2,0.001
"broek",2,0.001
"crisistijd",2,0.001
"schijven",2,0.001
"werkbaar",2,0.001
"gemeentehuis",2,0.001
"depressief",2,0.001
"riepen",2,0.001
"beheersen",2,0.001
"inkomensondersteuning",2,0.001
"gevraagde",2,0.001
"dichten",2,0.001
"vertegenwoordigd",2,0.001
"welnu",2,0.001
"afpakt",2,0.001
"bevoogding",2,0.001
"gogh",2,0.001
"medewerker",2,0.001
"piek",2,0.001
"puntje",2,0.001
"regelingen",2,0.001
"borstbeelden",2,0.001
"evenzeer",2,0.001
"uitoefenen",2,0.001
"regeert",2,0.001
"recordhouder",2,0.001
"streefdata",2,0.001
"oneigenlijke",2,0.001
"bevestiging",2,0.001
"grensbewaking",2,0.001
"doorgezet",2,0.001
"creatiever",2,0.001
"tikkeltje",2,0.001
"biechtvader",2,0.001
"afghanistan",2,0.001
"jaartal",2,0.001
"bespraken",2,0.001
"levensstijl",2,0.001
"meerekent",2,0.001
"hirsch",2,0.001
"externe",2,0.001
"bedden",2,0.001
"trackrecord",2,0.001
"sollicitaties",2,0.001
"ingang",2,0.001
"liberalen",2,0.001
"weggaan",2,0.001
"econoom",2,0.001
"strand",2,0.001
"dagblad",2,0.001
"geheim",2,0.001
"potjes",2,0.001
"tergend",2,0.001
"kernwaarde",2,0.001
"verzetten",2,0.001
"grap",2,0.001
"geduurd",2,0.001
"opgeleid",2,0.001
"protocollen",2,0.001
"geschrapt",2,0.001
"snijden",2,0.001
"kortere",2,0.001
"verruwing",2,0.001
"onderuitputting",2,0.001
"schild",2,0.001
"eerstgeborenen",2,0.001
"pluimen",2,0.001
"tegengestemd",2,0.001
"wedstrijd",2,0.001
"omgezet",2,0.001
"tenzij",2,0.001
"beschreven",2,0.001
"egoïsme",2,0.001
"documentfraude",2,0.001
"kunstwerken",2,0.001
"uitvoerig",2,0.001
"normeer",2,0.001
"opbreken",2,0.001
"laan",2,0.001
"verbaast",2,0.001
"wetje",2,0.001
"lapt",2,0.001
"falende",2,0.001
"koerden",2,0.001
"soera's",2,0.001
"late",2,0.001
"schoot",2,0.001
"schrijvers",2,0.001
"hoofdpunten",2,0.001
"adviesbureau",2,0.001
"verbruik",2,0.001
"schreeuwer",2,0.001
"meewegen",2,0.001
"uitkeren",2,0.001
"klachten",2,0.001
"strikt",2,0.001
"verweten",2,0.001
"puinzooi",2,0.001
"werkzaamheden",2,0.001
"schuurt",2,0.001
"bereidheid",2,0.001
"functie",2,0.001
"illegaliteit",2,0.001
"achteraan",2,0.001
"nullijn",2,0.001
"opdat",2,0.001
"communisme",2,0.001
"emanciperende",2,0.001
"heffen",2,0.001
"paaien",2,0.001
"omschrijven",2,0.001
"aankijkt",2,0.001
"geloofwaardig",2,0.001
"behelzen",2,0.001
"afweten",2,0.001
"informatiepunt",2,0.001
"bussemaker",2,0.001
"kolenboeren",2,0.001
"refereerde",2,0.001
"koppige",2,0.001
"aftrekken",2,0.001
"letter",2,0.001
"erkende",2,0.001
"moeilijkst",2,0.001
"vernauwen",2,0.001
"korting",2,0.001
"geldbronnen",2,0.001
"gevlucht",2,0.001
"gevierd",2,0.001
"venstertje",2,0.001
"resettlement",2,0.001
"natuurbeleid",2,0.001
"vooraan",2,0.001
"verrast",2,0.001
"dichters",2,0.001
"behalen",2,0.001
"begrotingsregels",2,0.001
"leer",2,0.001
"tegenkomt",2,0.001
"leeg",2,0.001
"straattaal",2,0.001
"ontslaat",2,0.001
"lege",2,0.001
"hypotheek",2,0.001
"dringen",2,0.001
"asielrecords",2,0.001
"verschenen",2,0.001
"getroffen",2,0.001
"uitgesloten",2,0.001
"toets",2,0.001
"stegen",2,0.001
